Batch,Heigh(µm),Spacing(µm),Span(µm)
Batch 3,284.9648561424668,643.0729107524714,106.85892845278333
Batch 3,291.8874472765372,614.1965177241871,100.09006963199252
Batch 3,272.3436543828982,619.714141952284,99.82910718149824
Batch 3,255.31700916112075,579.3489754589438,106.24079552511455
Batch 3,239.97320024417732,723.6104457980563,99.33576030801258
Batch 3,269.42695309962437,614.8337976945058,96.67706299490342
Batch 3,256.48581203745914,630.205514070048,101.76813226621582
Batch 3,259.9749923969992,590.3540430147666,103.7856356373768
Batch 3,251.03569777254313,689.9208430926558,98.03701669863202
Batch 3,274.05407816604657,626.1729060044387,102.61257662905086
Batch 3,266.7305114420951,629.4209622304959,106.49849265682812
Batch 3,246.98439856314872,640.6345225961908,101.17084637828827
Batch 3,268.9852328634974,658.8454084028921,92.70524055717931
Batch 3,277.30607186619056,594.2514278658707,111.79351635609223
Batch 3,247.2918881366968,649.5164151175859,107.63746375303296
Batch 3,262.6936475315484,602.2814768487779,108.98705625107893
Batch 3,257.7214161644473,745.9509609384395,98.10362812596549
Batch 3,310.61427784808575,680.0683981456057,98.52679256781013
Batch 3,272.0437120197337,696.8772897960625,93.3322316445581
Batch 3,267.3617856291429,597.6377247747791,116.12507671853247
Batch 3,267.0305628337102,610.5947108852862,98.1070103770316
Batch 3,265.9878003824258,615.9068038083775,103.38977849973007
Batch 3,278.52871401459186,681.909610779106,105.85285264893062
Batch 3,350.0,604.0015010466233,92.96320723625556
Batch 3,281.55980896476285,591.3257610126298,112.20012545305387
Batch 3,279.0319724444391,730.2155818443739,100.93903510621783
Batch 3,237.2818007100666,572.336021424478,100.74901628081093
Batch 3,265.74647508305077,619.2682560495037,108.15601570593344
Batch 3,278.047215013572,638.9973563161615,101.22837203095318
Batch 3,246.64352331135592,615.4906548206263,113.6263897013054
Batch 3,256.7919953884763,727.1091955870213,109.77143107765052
Batch 3,250.4494853998317,603.0861679952752,108.98817714547704
Batch 3,249.5269384393348,654.3513800552512,97.08259882514824
Batch 3,316.2730876143711,621.051661569702,109.15880408839558
Batch 3,294.2509597867007,633.0685686170273,93.29773274768027
Batch 3,242.1431343987286,591.5821124939393,115.92156717785045
Batch 3,237.4673147652759,629.1234582189835,104.67754576344072
Batch 3,274.46271453237296,711.0349993332106,96.11385626625356
Batch 3,309.163074589445,655.8970218470932,105.09616458276662
Batch 3,263.5024937458864,685.947432138835,103.93705430904218
Batch 3,312.79626595218167,594.2273908336172,109.05178049906245
Batch 3,316.6180091963027,679.7326321270396,108.5709105250826
Batch 3,247.51431031472356,657.8991930906577,108.25826683789833
Batch 3,245.23979610945875,649.306805878943,105.2790968490331
Batch 3,259.63782550857115,616.4922104075648,105.705893172447
Batch 3,250.80256774480742,700.1761271123843,102.05018754647897
Batch 3,298.80788403129566,569.6373885809066,99.31309170216578
Batch 3,256.1317765290006,610.5460962123602,122.56602891075929
Batch 3,256.46299217792483,690.4938637137503,105.7245319747982
Batch 3,300.9139365088296,651.5880441575498,104.04569533313466
Batch 3,245.715607558812,669.7183671952365,93.71362362533213
Batch 3,311.62097721792253,587.6667251747045,103.771988739422
Batch 3,322.9806710092565,690.6831214725962,101.26658891183632
Batch 3,259.1390790827657,690.590691416355,98.80754512398742
Batch 3,285.58421313115394,630.2744731230815,97.52592153695369
Batch 3,247.41487821046687,592.3156458330255,100.6630605664566
Batch 3,256.8473359680112,646.7265144912274,116.30785394029849
Batch 3,288.8080754703244,648.3059597612884,96.70013798546933
Batch 3,255.85250461665282,577.4662996864099,104.45233795518476
Batch 3,302.4490129973982,736.4078797945369,107.70073615517094
Batch 3,281.7558620947906,663.1952798211248,95.83909240554704
Batch 3,254.69057854940402,639.0433911200981,96.29232650471003
Batch 3,282.66528835727127,638.9520114674497,95.16928276020332
Batch 3,272.33748483864935,708.6733846458092,111.34381531615074
Batch 3,301.5903933409728,578.3270354401329,93.32694426144307
Batch 3,322.1903649151662,682.6796410080317,111.77997471844688
Batch 3,244.52954794134757,605.5064620532551,102.69217360433197
Batch 3,290.96261361091854,650.2902990526715,108.24128770346155
Batch 3,247.22495288575195,624.7583739986576,105.54718052057332
Batch 3,273.0194895755002,605.5438474260242,99.41362785327264
Batch 3,267.5682312774835,612.7269209777606,95.27568487799282
Batch 3,273.5614373821978,691.6844672474447,105.29549307812378
Batch 3,256.9874516130839,657.5596433858071,112.76546333765145
Batch 3,272.37978299357576,719.1734541335422,97.54081829282141
Batch 3,291.9139800920003,598.868509168209,125.40966050991227
Batch 3,299.3649634223967,653.7307778932668,93.10885866853067
Batch 3,289.1736697413984,610.1733121573866,97.15676085375762
Batch 3,237.76565944678794,622.0079489763314,107.82488949924138
Batch 3,315.6532575219933,652.843223839302,116.90926138130718
Batch 3,272.95146635637457,667.7731873836356,103.88866518524875
Batch 3,284.533624140365,681.4031550613461,101.77023562636741
Batch 3,252.28378636763466,606.3283488165995,108.09591632990407
Batch 3,244.30123308899763,630.5117513898501,93.36502853775363
Batch 3,258.85692067230974,575.6971430354943,105.30922665442704
Batch 3,247.340348170622,610.3464756154642,98.7117031390193
Batch 3,283.6411028499705,611.0084462308155,95.62316207172628
Batch 3,259.23669163587584,704.8435164911609,92.49204658396684
Batch 3,259.0945829438024,613.1446146289246,109.44747790570256
Batch 3,249.90215757210194,715.0989812630031,103.12037620856152
Batch 3,282.2997721017283,680.7088358993104,97.26032669051563
Batch 3,240.54130884536437,644.4036814224079,103.61764525414527
Batch 3,273.9280363228038,617.8135883444957,97.75870647885404
Batch 3,295.2708843846509,692.9107102694217,96.87657046508807
Batch 3,273.0229095681789,655.0624562544084,116.42881759661407
Batch 3,286.0051519432181,606.0865118508425,96.01875276379496
Batch 3,238.05026541558385,715.9350553709878,94.91277539871858
Batch 3,298.0260295835733,648.1249172149342,100.73078246102808
Batch 3,259.37849836657915,654.7663873737639,109.311814080501
Batch 3,302.0463347762427,693.4363965393384,99.08093987843556
Batch 3,281.6580417076675,619.542863896187,96.99628574654724
Batch 3,262.25094351389055,629.2754423330513,98.39603237180839
Batch 3,278.53394874239234,653.1009751780953,99.61515298323643
Batch 3,315.2358829465758,649.8835851138842,108.91906202883095
Batch 3,287.4117944643404,593.4828345921546,94.08660684718032
Batch 3,313.78462900173406,582.5878861527824,114.60411170879163
Batch 3,270.2933579071766,645.4143804881251,106.67149290400418
Batch 3,290.6386630325227,665.9242723631722,102.94281807827747
Batch 3,289.51884453032903,609.2500273745593,106.2270952915415
Batch 3,259.8581791154712,666.9521081462459,99.46120238770547
Batch 3,291.9324943024412,665.4991335709601,98.45390890087837
Batch 3,270.73642535258546,679.183337615068,95.52591006894178
Batch 3,305.2653061525366,675.8484083701323,103.00719743108218
Batch 3,314.78981705364356,613.3813675737715,94.68149655021199
Batch 3,242.30740931393478,646.9426412694686,107.38018657039524
Batch 3,268.69534531233376,605.0693315484576,100.35421806030442
Batch 3,246.62136175084242,637.6076978098761,109.32556792021671
Batch 3,282.7536543665411,577.4763953569295,105.25592062731849
Batch 3,251.7485287647482,593.888892981638,107.82850295847068
Batch 3,263.6070538695542,678.0305785353129,95.50252910234434
Batch 3,247.97977969869044,719.7925840648229,94.1665592684752
Batch 3,322.4950594256734,675.1196811835554,103.31974042196532
Batch 3,315.8230660011412,620.0176144507834,111.14788298290105
Batch 3,309.26695977190377,583.9667863055861,107.05079298272351
Batch 3,286.42035813082595,654.9487615798403,100.65727784460553
Batch 3,240.5449084083366,656.054884102879,106.69091778353251
Batch 3,306.0534341876749,590.2389655305467,94.93623386623783
Batch 3,246.75452521436,619.4780522251019,107.21686377187326
Batch 3,291.10638005702106,627.1164353963,97.79890756412692
Batch 3,303.465758112162,651.789615510405,101.54139357754939
Batch 3,267.60218776965417,585.3040148518955,102.19053601447771
Batch 3,263.01155495000773,618.741411501506,100.202928175642
Batch 3,292.0662267570073,567.3806237025923,109.54239742031531
Batch 3,307.57539570176493,566.6268818620424,96.92793439080448
Batch 3,261.86660386405384,599.5925027192221,100.37768904250291
Batch 3,273.48340857891435,656.8103069410183,99.06313997472505
Batch 3,274.6113446790098,697.8974671135761,94.83481584489692
Batch 3,274.303378397341,617.2425270401609,96.13065909366887
Batch 3,254.25118557604807,588.9258896590259,95.38346924444411
Batch 3,274.60315380528255,659.3975341782385,109.16265070344107
Batch 3,286.76300019813755,637.3929764229795,95.0238959171823
Batch 3,253.04620418777722,666.1472955873987,93.81958636455656
Batch 3,282.5680260234523,674.3482842748924,98.90033598481998
Batch 3,328.50425446763074,609.0991677299244,104.15935354191191
Batch 3,245.8890374255453,711.3493530602823,102.25863160082358
Batch 3,236.99815151308326,576.400735528235,93.81862502454909
Batch 3,288.3202430479701,670.2344960360822,101.97923883926931
Batch 3,284.8913177104692,665.430333712476,106.06334502372289
Batch 3,259.07203751669533,627.4925110435378,92.68605626806635
Batch 3,281.9642782234161,574.1026044886669,104.87990281724797
Batch 3,251.27692793095957,603.2995453295075,112.27861957947435
Batch 3,307.3154277693837,684.9476414472992,104.95169325380277
Batch 3,294.86209130030863,565.8224000595061,94.82360375216034
Batch 3,290.7467264265197,633.3331335696233,99.36152761960957
Batch 3,315.1934911958995,740.056902418077,97.1813727679944
Batch 3,282.9524893379971,621.8863223004332,102.19336424182745
Batch 3,270.15915047475636,626.9122091505886,117.80399402012048
Batch 3,276.47739695434996,623.2893693252524,101.54609967063091
Batch 3,294.52572455909933,660.5043334979775,98.35448335077893
Batch 3,280.54064014236735,704.2250230390216,109.14663428492563
Batch 3,280.1991067108255,589.0160951777622,100.14960461988805
Batch 3,289.7090189705899,732.1654110772071,96.04662967167124
Batch 3,267.33548147477677,695.8925673646359,101.50683214255149
Batch 3,270.7761289796984,679.3667864591446,111.72198335402051
Batch 3,266.8358486403234,646.7312466066126,111.62772343473762
Batch 3,241.542531001724,602.8570757953034,95.44041707472907
Batch 3,251.00077351489324,657.8794818496933,106.25971748528167
Batch 3,295.91046074180554,645.7739517737477,108.92914033537023
Batch 3,264.94168221441583,596.6204668138084,103.63256746303392
Batch 3,255.3791260146303,599.6471293185681,103.71212840591716
Batch 3,312.8439742566236,582.0650076663326,104.40078214805715
Batch 3,256.4623303364237,639.9017578445217,99.85794516895038
Batch 3,301.9948506186248,643.75114081617,117.34511952518803
Batch 3,271.4143190835198,592.7440518097168,103.84747958580863
Batch 3,274.6274148306968,680.3793594341646,100.75501752495444
Batch 3,270.63576645294717,622.5810657773545,98.70371917746932
Batch 3,265.3314790090853,601.5599223746411,95.8615518480329
Batch 3,245.16681981126277,657.6139815937433,110.35256351397695
Batch 3,274.5349551412583,653.852182801704,98.47443663860145
Batch 3,289.39075687357007,631.0614410889178,105.20617123800766
Batch 3,251.6764267547785,676.4708840052489,111.03267253058814
Batch 3,268.85941354350217,649.2954196802995,109.32785626302044
Batch 3,245.72078327640966,661.198338783359,103.17982102392148
Batch 3,247.66360161274656,641.9536888377006,102.30831598548832
Batch 3,313.0540417211579,676.0739182166021,95.73859036213125
Batch 3,257.05458835298504,607.0241794553517,103.54781443798413
Batch 3,248.8975354320537,604.1358733390595,108.79604235799405
Batch 3,269.797907962517,631.6741037803287,96.098919143653
Batch 3,264.799841928604,584.5033250565493,116.33584708557798
Batch 3,250.51222674190967,690.1836645172436,107.39155756533017
Batch 3,260.3426751215312,647.9318863652533,106.10638437584461
Batch 3,294.93366065384595,713.866072786448,107.0474865659157
Batch 3,255.48559368009188,575.3579920577878,100.36571457895346
Batch 3,339.1251354563278,605.9353994022662,98.72008782384145
Batch 3,289.97722442574315,575.1314315866988,96.1917262754523
Batch 3,303.77225744370037,608.8240435275486,103.75578180040647
Batch 3,275.1437084189713,623.1675990655676,114.53471752656502
Batch 3,283.5773544070751,577.1824462981555,104.94225508812224
Batch 3,277.70631515757395,645.4530365004437,103.7661209741343
Batch 3,255.84291309841203,704.4528609876388,94.00458768483888
Batch 3,259.5791830722149,605.2620354931762,93.81830935804025
Batch 3,299.9527384482943,666.6944037749479,92.62124709268042
Batch 3,278.4334317493441,693.3915155764726,98.58815504104707
Batch 3,244.74139050662458,687.0256950339608,109.7220242207312
Batch 3,322.26055739246215,697.169558670266,114.36792444914154
Batch 3,259.09430809002794,622.9532155065771,93.13268224064461
Batch 3,281.44615006182835,588.2621567759197,94.88648283591203
Batch 3,260.2641714546292,713.3618082586219,105.33152718025497
Batch 3,261.3678728333372,626.2210798209154,109.75585650433445
Batch 3,318.5408477958655,630.1741923177899,99.4018125486489
Batch 3,275.9533527929077,614.2206800883678,108.50614494683875
Batch 3,265.13662815518114,625.541286009472,102.90279850602842
Batch 3,244.64864506005406,674.310348102712,93.00306361543062
Batch 3,282.7786584705934,704.2955782856652,109.15893023657324
Batch 3,250.81645107911015,622.4812361685797,110.24976163288221
Batch 3,254.3124256752015,655.8501898740072,97.23402405243107
Batch 3,292.41182125808155,625.9683532555588,99.83632654056927
Batch 3,293.8063700089832,578.2164602136888,103.2991694591287
Batch 3,281.45176885845876,600.6999620088193,101.87488227665386
Batch 3,310.67683203953004,577.3135711412913,108.46483313340673
Batch 3,256.8072271985318,573.4383020149445,101.89199919218288
Batch 3,253.5201597115016,642.7550329808272,103.13912038568223
Batch 3,300.48351625224586,610.3930408461734,121.00093385110398
Batch 3,264.8837496528678,711.1106446985548,97.42727356709395
Batch 3,243.40824957850012,577.9973516303229,96.46285838535795
Batch 3,303.79579349740766,602.2197337377088,105.96696218419902
Batch 3,269.2347470191901,724.9149094253703,103.86250318487114
Batch 3,254.39497777060504,664.9545795463839,104.55542646773179
Batch 3,300.1644454411192,630.8168475467717,98.80604815420807
Batch 3,269.4656550846384,622.576258058908,105.79349776849448
Batch 3,242.05803468742832,652.3909183968658,106.33953180312037
Batch 3,284.39668471507025,604.4061942121403,95.11764911713998
Batch 3,294.10671781209385,663.6839632829688,96.20985431953599
Batch 3,300.37927755671444,633.0255847021185,97.7515195481736
Batch 3,291.2337833337338,661.5374644592147,92.55551902407898
Batch 3,259.04696469080477,762.0519242708347,101.59542712629246
Batch 3,260.0460731963847,631.2129761472473,100.76540314944704
Batch 3,294.3532563046434,622.0729251301639,95.54755835493229
Batch 3,268.15716474355895,628.3387451653255,95.03176227949359
Batch 3,256.4767469593725,650.6020807776438,114.49994277180787
